,user_id
38992,609516681
38993,550270197
38994,512711978
38995,512711978
38996,549382143
38997,512711978
38998,549382143
38999,512711978
39000,550270197
39001,512711978
39002,512711978
39003,512711978
39004,512711978
39005,512711978
39006,512711978
39007,512711978
39008,527799466
39009,513605674
39010,512711978
39011,512711978
39012,512711978
39013,512711978
39014,512711978
39015,512711978
39016,512711978
39017,512711978
39018,512711978
39019,512711978
39020,512711978
39021,515873358
39022,610017895
39023,551662903
39024,516299216
39025,565970709
39026,538335335
39027,516985596
39028,538335335
39029,571703163
39030,605438273
39031,517837419
39032,517837419
39033,517837419
39034,512772426
39035,559203163
39036,559203163
39037,559203163
39038,559203163
39039,589399860
39040,547703774
39041,557064752
39042,559203163
39043,559203163
39044,515213359
39045,515213359
39046,515213359
39047,551202544
39048,522681673
39049,551202544
39050,551202544
39051,551202544
39052,551202544
39053,551202544
39054,551202544
39055,551202544
39056,594807910
39057,594807910
39058,580848379
39059,517543125
39060,601106920
39061,513279352
39062,586528758
39063,597547746
39064,610041082
39065,545891041
39066,524772609
39067,610041082
39068,610041082
39069,548016451
39070,548016451
39071,548016451
39072,521375176
39073,521375176
39074,550781332
39075,550781332
39076,523185063
39077,523185063
39078,523185063
39079,523185063
39080,512623770
39081,512623770
39082,566701326
39083,566701326
39084,566701326
39085,566701326
39086,531884892
39087,517651696
39088,531884892
39089,525071590
39090,545247869
39091,609636331
39092,514314415
39093,545247869
39094,514314415
39095,545247869
39096,515832396
39097,515832396
39098,561237310
39099,554198125
39100,610058878
39101,570615908
39102,570615908
39103,523798605
39104,519429640
39105,545134776
39106,545134776
39107,545134776
39108,545134776
39109,526552849
39110,526552849
39111,514802527
39112,514802527
39113,554767008
39114,555110093
39115,517724128
39116,576074176
39117,576074176
39118,568690571
39119,568690571
39120,517724128
39121,517724128
39122,607578449
39123,607578449
39124,609755678
39125,573723065
39126,543995877
39127,609755678
39128,610071207
39129,513775241
39130,610073739
39131,610071207
39132,589719294
39133,610071207
39134,609755678
39135,516349934
39136,609755678
39137,538735455
39138,535193488
39139,535193488
39140,535193488
39141,535193488
39142,535193488
39143,535193488
39144,609755678
39145,610084271
39146,535193488
39147,535193488
39148,610084271
39149,591333083
39150,529152403
39151,518083619
39152,529152403
39153,580633330
39154,555279462
39155,555279462
39156,555279462
39157,555279462
39158,555279462
39159,555279462
39160,555279462
39161,555279462
39162,555279462
39163,555279462
39164,555279462
39165,555279462
39166,555279462
39167,555279462
39168,555279462
39169,555279462
39170,555279462
39171,555279462
39172,555279462
39173,520402180
39174,609188733
39175,607790264
39176,514602115
39177,610118432
39178,610118432
39179,610118432
39180,540372867
39181,554191684
39182,554191684
39183,554191684
39184,554191684
39185,554191684
39186,554191684
39187,554191684
39188,601744765
39189,513177647
39190,518185189
39191,592490686
39192,518607681
39193,601744765
39194,514631332
39195,512763590
39196,512763590
39197,512763590
39198,512763590
39199,512763590
39200,512763590
39201,512763590
39202,512763590
39203,512763590
39204,512763590
39205,512763590
39206,512763590
39207,512763590
39208,512763590
39209,512763590
39210,512763590
39211,512763590
39212,512763590
39213,512763590
39214,512763590
39215,512763590
39216,512763590
39217,512763590
39218,512763590
39219,512763590
39220,512763590
39221,512763590
39222,512763590
39223,512763590
39224,512763590
39225,512763590
39226,512763590
39227,512763590
39228,512763590
39229,512763590
39230,512763590
39231,512763590
39232,512763590
39233,512763590
39234,512763590
39235,512763590
39236,512763590
39237,512763590
39238,512763590
39239,608518790
39240,513513144
39241,519046141
39242,523903503
39243,519046141
39244,519046141
39245,603193634
39246,523903503
39247,609310918
39248,512763590
39249,512763590
39250,513173454
39251,513173454
39252,513173454
39253,516197835
39254,512442406
39255,565156713
39256,610142327
39257,610142327
39258,518683374
39259,518683374
39260,518683374
39261,542298824
39262,514416998
39263,512974526
39264,514624345
39265,514624345
39266,514624345
39267,514624345
39268,514624345
39269,514624345
39270,514624345
39271,514624345
39272,514624345
39273,543114978
39274,543114978
39275,519252857
39276,514095305
39277,570481715
39278,512699927
39279,576478582
39280,571766422
39281,519531003
39282,519531003
39283,530322494
39284,259560538
39285,535062036
39286,571744566
39287,548721697
39288,610150640
39289,548808197
39290,513306531
39291,565314471
39292,565314471
39293,606644457
39294,513260197
39295,513260197
39296,553766298
39297,519958713
39298,517619023
39299,517619023
39300,594664135
39301,521595697
39302,521595697
39303,521595697
39304,521595697
39305,610008371
39306,610008371
39307,610008371
39308,610008371
39309,610008371
39310,610008371
39311,514705016
39312,569662905
39313,610042880
39314,570501136
39315,570501136
39316,514766151
39317,570481715
39318,550583697
39319,550583697
39320,545948372
39321,545948372
39322,545948372
39323,523962639
39324,523962639
39325,545948372
39326,582951665
39327,605039722
39328,512643394
39329,512643394
39330,512643394
39331,572646907
39332,592490686
39333,572646907
39334,519999817
39335,519999817
39336,546975842
39337,585167886
39338,512938279
39339,592490686
39340,516711475
39341,609981864
39342,609981864
39343,599338546
39344,572060980
39345,550967367
39346,603112074
39347,610163388
39348,610165235
39349,578172572
39350,578172572
39351,517274704
39352,584422325
39353,584422325
39354,584422325
39355,609542977
39356,609542977
39357,609542977
39358,609542977
39359,609542977
39360,609542977
39361,608212285
39362,515208860
39363,515208860
39364,584422325
39365,610165235
39366,593729370
39367,538709879
39368,538709879
39369,547408531
39370,513459055
39371,513459055
39372,513459055
39373,513459055
39374,513459055
39375,513459055
39376,513459055
39377,513459055
39378,513459055
39379,513459055
39380,513459055
39381,513459055
39382,513459055
39383,513459055
39384,513459055
39385,513459055
39386,513459055
39387,513459055
39388,566167000
39389,572437871
39390,517510434
39391,517510434
39392,517510434
39393,517510434
39394,517510434
39395,517510434
39396,517510434
39397,517510434
39398,517510434
39399,517510434
39400,521478833
39401,515951134
39402,610157032
39403,521729718
39404,521729718
39405,604615660
39406,517959798
39407,516753546
39408,516753546
39409,516753546
39410,516753546
39411,513463608
39412,600992877
39413,513463608
39414,513463608
39415,513463608
39416,571811873
39417,519028273
39418,519028273
39419,519028273
39420,519028273
39421,519028273
39422,519028273
39423,519028273
39424,550670674
39425,516064753
39426,606208188
39427,524679041
39428,524679041
39429,524679041
39430,525860806
39431,605808959
39432,605808959
39433,605808959
39434,605808959
39435,605808959
39436,605808959
39437,610177156
39438,592490686
39439,604400324
39440,604400324
39441,604400324
39442,604400324
39443,525860806
39444,530276041
39445,547664477
39446,569965008
39447,514510513
39448,519306977
39449,519306977
39450,519306977
39451,519306977
39452,518823897
39453,523253285
39454,610181505
39455,610182689
39456,519646715
39457,519646715
39458,593835159
39459,610180192
39460,593835159
39461,514635708
39462,589137455
39463,594357104
39464,513310339
39465,513310339
39466,513463608
39467,557042722
39468,557042722
39469,610180088
39470,610186984
39471,610181505
39472,598104948
39473,517046658
39474,515183006
39475,515183006
39476,515183006
39477,515183006
39478,577550014
39479,601590132
39480,610182689
39481,610157032
39482,539075404
39483,539075404
39484,584576975
39485,516073500
39486,515040551
39487,567465917
39488,513463608
39489,513463608
39490,512442552
39491,552865574
39492,571926521
39493,512552863
39494,525860806
39495,608935512
39496,608935512
39497,514437271
39498,514437271
39499,519932504
39500,514437271
39501,514437271
39502,513892314
39503,513892314
39504,513892314
39505,514547839
39506,514547839
39507,512883470
39508,555214420
39509,610200331
39510,570372904
39511,536371343
39512,607319286
39513,532074614
39514,515417348
39515,513234770
39516,513234770
39517,513234770
39518,514631332
39519,524770605
39520,549065675
39521,524770605
39522,588925264
39523,588925264
39524,549065675
39525,531340375
39526,579818328
39527,515768365
39528,515617672
39529,515617672
39530,515617672
39531,555881275
39532,603015779
39533,547474919
39534,603015779
39535,559870998
39536,603015779
39537,603015779
39538,603015779
39539,529387851
39540,529387851
39541,529387851
39542,529387851
39543,529387851
39544,603015779
39545,603015779
39546,603015779
39547,603015779
39548,603015779
39549,603015779
39550,603015779
39551,603015779
39552,603015779
39553,603015779
39554,603015779
39555,610157032
39556,610157032
39557,513280820
39558,513280820
39559,513280820
39560,513280820
39561,513693818
39562,513693818
39563,515037029
39564,578911653
39565,578911653
39566,580087785
39567,597053066
39568,552269609
39569,552269609
39570,513468148
39571,513468148
39572,576664211
39573,564283371
39574,513888232
39575,513888232
39576,513888232
39577,513888232
39578,513888232
39579,582220517
39580,582220517
39581,582220517
39582,588978375
39583,588978375
39584,588978375
39585,575883967
39586,610205938
39587,593753891
39588,542831762
39589,529205912
39590,515832942
39591,515832942
39592,515832942
39593,520412904
39594,519175240
39595,519175240
39596,519175240
39597,519175240
39598,514553390
39599,514553390
39600,514553390
39601,514553390
39602,559867656
39603,514169065
39604,514169065
39605,514748774
39606,514748774
39607,514748774
39608,514748774
39609,519458413
39610,519458413
39611,519458413
39612,519458413
39613,609022705
39614,550898264
39615,550898264
39616,550898264
39617,513135680
39618,610220027
39619,610220027
39620,580134666
39621,540600885
39622,540600885
39623,610226926
39624,519994916
39625,519994916
39626,560231424
39627,560231424
39628,608895584
39629,560231424
39630,517498807
39631,514368189
39632,553661597
39633,514368189
39634,517025932
39635,517025932
39636,517025932
39637,546405760
39638,570386329
39639,519876105
39640,608895584
39641,608895584
39642,608895584
39643,608895584
39644,608895584
39645,608895584
39646,608895584
39647,608895584
39648,608895584
39649,512672665
39650,610229796
39651,610229796
39652,524686861
39653,512928000
39654,512928000
39655,512473277
39656,512473277
39657,602859004
39658,512928000
39659,512928000
39660,512928000
39661,605758176
39662,512928000
39663,554461563
39664,559090756
39665,582220517
39666,610232404
39667,592148991
39668,606745441
39669,609588863
39670,549992470
39671,523120297
39672,523120297
39673,514368189
39674,525682885
39675,514368189
39676,525682885
39677,525682885
39678,514368189
39679,598268337
39680,514368189
39681,514368189
39682,514368189
39683,514368189
39684,589267405
39685,514368189
39686,514368189
39687,534181508
39688,589267405
39689,534181508
39690,525004409
39691,525004409
39692,525004409
39693,525004409
39694,525004409
39695,525004409
39696,554299681
39697,554299681
39698,554299681
39699,554299681
39700,605758176
39701,566748157
39702,534181508
39703,518551262
39704,512565898
39705,512565898
39706,603555999
39707,603555999
39708,603555999
39709,603555999
39710,603555999
39711,603555999
39712,520147245
39713,520147245
39714,583743341
39715,520966476
39716,520966476
39717,520966476
39718,548781266
39719,514389121
39720,524152095
39721,537382335
39722,537382335
39723,537382335
39724,537382335
39725,607697698
39726,585837810
39727,610243532
39728,610243532
39729,525860806
39730,567880246
39731,593234158
39732,567880246
39733,536548437
39734,567880246
39735,582220517
39736,512848870
39737,567880246
39738,567880246
39739,542658755
39740,567880246
39741,604560075
39742,589530123
39743,542391131
39744,608779449
39745,594322857
39746,512964655
39747,579970228
39748,519114554
39749,525677606
39750,512582325
39751,537144141
39752,513705223
39753,513065210
39754,512827915
39755,591306848
39756,512827915
39757,584702668
39758,593835159
39759,517813410
39760,610003824
39761,556955919
39762,594898059
39763,610003824
39764,550749632
39765,589832688
39766,598924619
39767,513733536
39768,551049750
39769,610007399
39770,548245888
39771,600402182
39772,512711978
39773,518802145
39774,588277037
39775,512711978
39776,512711978
39777,551049750
39778,560027532
39779,591306848
39780,579613177
39781,518969903
39782,513443171
39783,518802145
39784,572117208
39785,564085419
39786,605438273
39787,522875160
39788,605565411
39789,571863638
39790,560085393
39791,522970008
39792,551202544
39793,598908936
39794,591696132
39795,580848379
39796,608572335
39797,551202544
39798,588277037
39799,608572335
39800,596166774
39801,608572335
39802,586528758
39803,608572335
39804,561776694
39805,591302666
39806,519423135
39807,610034062
39808,571819694
39809,545891041
39810,609144103
39811,556008656
39812,608572335
39813,580848379
39814,518927972
39815,597547746
39816,596102900
39817,526562327
39818,583292730
39819,518674555
39820,608572335
39821,518674555
39822,516102604
39823,606987668
39824,514314415
39825,549384626
39826,597485856
39827,597485856
39828,597485856
39829,585441558
39830,546490739
39831,609023289
39832,604144266
39833,565295200
39834,554767008
39835,554767008
39836,514836411
39837,589719294
39838,557707069
39839,606453324
39840,557707069
39841,571808425
39842,567625439
39843,560502204
39844,609976353
39845,527629134
39846,527629134
39847,610089469
39848,522412834
39849,610091467
39850,515342749
39851,610092900
39852,549384626
39853,566167091
39854,582297230
39855,549384626
39856,530421699
39857,598908936
39858,606762610
39859,609960610
39860,579009291
39861,610118381
39862,588384646
39863,515246376
39864,608572335
39865,548391926
39866,609976353
39867,609976353
39868,610133273
39869,609604424
39870,512373267
39871,600228822
39872,586980508
39873,608498996
39874,610142327
39875,573716882
39876,520447021
39877,512576069
39878,515793713
39879,568048636
39880,531824699
39881,544023422
39882,568048636
39883,543650641
39884,557901860
39885,557901860
39886,560019974
39887,560019974
39888,560019974
39889,610147125
39890,514766151
39891,515592280
39892,512547792
39893,514766151
39894,514766151
39895,521728623
39896,533770360
39897,602649935
39898,602649935
39899,533770360
39900,602649935
39901,514766151
39902,512895267
39903,610152523
39904,605626032
39905,548808197
39906,602649935
39907,570567392
39908,539691101
39909,607705809
39910,516711475
39911,609826027
39912,594322857
39913,572416306
39914,514766151
39915,517274307
39916,610155925
39917,608802339
39918,514766151
39919,589719294
39920,591641340
39921,583148035
39922,591641340
39923,608885300
39924,610118432
39925,577482486
39926,607290881
39927,605733590
39928,608081508
39929,549384626
39930,569593195
39931,524744625
39932,512803922
39933,572646907
39934,546975842
39935,585139722
39936,608463186
39937,610163884
39938,514766151
39939,530554899
39940,559368633
39941,608679276
39942,569593195
39943,539632762
39944,538379572
39945,577968472
39946,512569270
39947,526163463
39948,526163463
39949,522616904
39950,597485856
39951,597485856
39952,597485856
39953,607943225
39954,517274704
39955,597485856
39956,530554899
39957,604840435
39958,587959846
39959,605950083
39960,514766151
39961,608883313
39962,588872855
39963,516266271
39964,565701845
39965,513575550
39966,529011210
39967,568048636
39968,592378516
39969,529011210
39970,555944538
39971,588177235
39972,592378516
39973,599727897
39974,514601068
39975,576316907
39976,549109608
39977,568048636
39978,538137621
39979,609606928
39980,549109608
39981,600992877
39982,609606928
39983,609606928
39984,541970989
39985,609606928
39986,517931768
39987,567662200
39988,609606928
39989,594372125
39990,609606928
39991,597606333
39992,608329662
39993,608417954
39994,609606928
39995,567481884
39996,518525568
39997,592378516
39998,605182602
39999,521084880
40000,516312253
40001,610180216
40002,518525568
40003,604124695
40004,515675327
40005,512484426
40006,606152106
40007,520677745
40008,517422625
40009,512730977
40010,579462752
40011,558642882
40012,543679531
40013,514622747
40014,544785064
40015,592490686
40016,597860611
40017,568844183
40018,514914296
40019,582727445
40020,568844183
40021,549109608
40022,512498288
40023,610189293
40024,596703335
40025,595561156
40026,605626032
40027,608889720
40028,596703335
40029,599338546
40030,610196557
40031,531884892
40032,605515753
40033,598908936
40034,543347180
40035,610170974
40036,603530307
40037,572444750
40038,610183455
40039,550701063
40040,515675327
40041,610042880
40042,514444239
40043,593279421
40044,608194396
40045,610201068
40046,518525568
40047,570102232
40048,548558593
40049,599326855
40050,570394853
40051,610202299
40052,568844183
40053,599326855
40054,608194396
40055,514766151
40056,599326855
40057,566341028
40058,599326855
40059,610204183
40060,610204642
40061,554157895
40062,610199745
40063,610204183
40064,593679417
40065,610199745
40066,610205938
40067,608604876
40068,549109608
40069,610199745
40070,549109608
40071,608880572
40072,559007596
40073,610210186
40074,585691102
40075,513523740
40076,610207891
40077,609160443
40078,585691102
40079,541175541
40080,603132756
40081,552269609
40082,603132756
40083,519876105
40084,608279678
40085,566399608
40086,610205938
40087,535178955
40088,590330432
40089,590330432
40090,535178955
40091,610205938
40092,514707759
40093,520371668
40094,610205938
40095,590856854
40096,575408038
40097,522710194
40098,608990360
40099,610205938
40100,607290881
40101,610205938
40102,610205938
40103,603996927
40104,610205938
40105,567011831
40106,571825120
40107,519974036
40108,610205938
40109,567011831
40110,592512817
40111,610205938
40112,529387851
40113,519572541
40114,519572541
40115,592512817
40116,549065675
40117,549109608
40118,570386329
40119,530054962
40120,560231424
40121,549109608
40122,570372904
40123,538634458
40124,549109608
40125,570386329
40126,598908936
40127,588277037
40128,571003378
40129,602859004
40130,602859004
40131,569662905
40132,590788551
40133,571003378
40134,610232765
40135,519277663
40136,571819694
40137,610231616
40138,600600156
40139,609604424
40140,516924701
40141,551653999
40142,609604424
40143,578436165
40144,549992470
40145,609604424
40146,593279421
40147,603342932
40148,610212178
40149,609604424
40150,609604424
40151,610212178
40152,512511623
40153,584832710
40154,517803880
40155,610218845
40156,522539359
40157,606163838
40158,552359298
40159,525071590
40160,514389121
40161,609976353
40162,552486689
40163,525071590
40164,608110712
40165,534749858
40166,536009405
40167,512391316
40168,513538616
40169,512731340
40170,512731340
40171,512731340
40172,512731340
40173,512731340
40174,512731340
40175,609755678
40176,610250083
40177,610250083
40178,610250083
40179,549880968
40180,574755621
40181,610250083
40182,610250083
40183,515836305
40184,531979698
40185,519074647
40186,519074647
40187,542217323
40188,531824699
40189,542217323
40190,531824699
40191,531824699
40192,606993525
40193,599367440
40194,538091502
40195,531979698
40196,610257407
40197,523135474
40198,523135474
40199,523135474
40200,523135474
40201,560503392
40202,610257992
40203,526941756
40204,518701843
40205,518701843
40206,526941756
40207,526941756
40208,526941756
40209,526941756
40210,526941756
40211,526941756
40212,526941756
40213,526941756
40214,526941756
40215,526941756
40216,573953156
40217,573953156
40218,573953156
40219,529387851
40220,536548437
40221,523894798
40222,536548437
40223,515050080
40224,595321902
40225,515546873
40226,523903503
40227,570921073
40228,601560958
40229,601560958
40230,607110401
40231,571080575
40232,582376767
40233,512395385
40234,353734832
40235,560110583
40236,512800300
40237,526526148
40238,516504841
40239,515373302
40240,523807875
40241,523807875
40242,523807875
40243,523807875
40244,526526148
40245,526526148
40246,512441686
40247,543577323
40248,568867431
40249,512441686
40250,568109184
40251,568109184
40252,568109184
40253,530230661
40254,596178492
40255,596178492
40256,586530080
40257,514708286
40258,514708286
40259,514708286
40260,514708286
40261,520064893
40262,520064893
40263,580254022
40264,516872813
40265,512387304
40266,572097355
40267,558275843
40268,533915329
40269,533915329
40270,533915329
40271,533915329
40272,527627237
40273,601149613
40274,514309441
40275,609535270
40276,557289186
40277,609953476
40278,609953476
40279,557289186
40280,541390385
40281,541390385
40282,541390385
40283,541390385
40284,541390385
40285,541390385
40286,541864871
40287,541864871
40288,532302647
40289,532302647
40290,572097355
40291,551033327
40292,551033327
40293,551033327
40294,551033327
40295,551033327
40296,551033327
40297,572097355
40298,522429001
40299,551033327
40300,551033327
40301,551033327
40302,551033327
40303,551033327
40304,599254955
40305,512568071
40306,604119708
40307,572097355
40308,512568071
40309,584278080
40310,512568071
40311,567544110
40312,567544110
40313,567544110
40314,524818299
40315,572109276
40316,591212681
40317,521783349
40318,572109276
40319,529406179
40320,529406179
40321,512571846
40322,543817543
40323,543817543
40324,541864871
40325,529406179
40326,517954133
40327,529406179
40328,562094512
40329,529406179
40330,530211097
40331,530211097
40332,525645846
40333,513812707
40334,513812707
40335,562094512
40336,598924825
40337,513538616
40338,610293387
40339,525594294
40340,592203432
40341,574592672
40342,572109276
40343,603996927
40344,603996927
40345,540902667
40346,603996927
40347,603996927
40348,610296740
40349,603996927
40350,603996927
40351,607491598
40352,607491598
40353,607491598
40354,607491598
40355,610298902
40356,518290683
40357,561056486
40358,568905189
40359,550292901
40360,516245028
40361,516245028
40362,610300316
40363,518799841
40364,518799841
40365,513939436
40366,513939436
40367,513939436
40368,513939436
40369,513939436
40370,513939436
40371,518799841
40372,524796614
40373,582804816
40374,540940792
40375,538081643
40376,513573056
40377,539176232
40378,529819719
40379,529819719
40380,521747956
40381,603163737
40382,604774099
40383,604774099
40384,590700858
40385,590700858
40386,529819719
40387,610305825
40388,540902667
40389,540902667
40390,522906257
40391,522906257
40392,522906257
40393,599729641
40394,544461171
40395,544461171
40396,544461171
40397,595329202
40398,539771198
40399,542000855
40400,595329202
40401,542000855
40402,609399887
40403,610308171
40404,610018915
40405,551100324
40406,551100324
40407,590426115
40408,590426115
40409,589649917
40410,519221332
40411,519221332
40412,519221332
40413,519221332
40414,519221332
40415,519221332
40416,519221332
40417,592284117
40418,512746856
40419,574592672
40420,561639979
40421,605299314
40422,516702933
40423,524302895
40424,572230442
40425,514748774
40426,572230442
40427,514748774
40428,550292901
40429,610323588
40430,512377367
40431,610205938
40432,593838102
40433,539621995
40434,572230442
40435,514748774
40436,514748774
40437,572230442
40438,572230442
40439,572230442
40440,572230442
40441,514967343
40442,514967343
40443,515148395
40444,515148395
40445,515148395
40446,515148395
40447,515148395
40448,515148395
40449,515113119
40450,515113119
40451,584198117
40452,514967343
40453,548191605
40454,512711978
40455,512711978
40456,610323588
40457,572230442
40458,531877962
40459,546375820
40460,572230442
40461,543537152
40462,572230442
40463,515951134
40464,595329202
40465,547417434
40466,547417434
40467,543942498
40468,572230442
40469,610333465
40470,599924352
40471,599924352
40472,513231253
40473,516736701
40474,516736701
40475,610333465
40476,557289186
40477,593714177
40478,512480132
40479,516006847
40480,571909046
40481,610320456
40482,603163737
40483,579625619
40484,512571846
40485,540902667
40486,540902667
40487,553161499
40488,564759529
40489,564759529
40490,578926053
40491,532757059
40492,532757059
40493,532757059
40494,532757059
40495,514396572
40496,610340826
40497,512800300
40498,514487241
40499,514487241
40500,514487241
40501,514487241
40502,514487241
40503,514487241
40504,514487241
40505,514487241
40506,514487241
40507,610340140
40508,569243932
40509,569243932
40510,569243932
40511,569243932
40512,569243932
40513,569243932
40514,513463608
40515,573587665
40516,546271502
40517,547475359
40518,589403584
40519,559906736
40520,529520088
40521,514766151
40522,514766151
40523,562978510
40524,562978510
40525,562978510
40526,562978510
40527,609023497
40528,539859551
40529,539859551
40530,539859551
40531,518907392
40532,518907392
40533,518907392
40534,518907392
40535,518907392
40536,526244317
40537,609023497
40538,597705184
40539,597705184
40540,542508553
40541,513023672
40542,513825465
40543,520821021
40544,527688611
40545,514454640
40546,597906351
40547,541195583
40548,541195583
40549,541195583
40550,541195583
40551,514766151
40552,514766151
40553,557610350
40554,516285898
40555,604429715
40556,604429715
40557,527075594
40558,527075594
40559,527075594
40560,527075594
40561,527075594
40562,581241891
40563,581241891
40564,608044699
40565,604124695
40566,528167073
40567,516194783
40568,516194783
40569,516194783
40570,608044699
40571,516073500
40572,516073500
40573,516073500
40574,516073500
40575,516237493
40576,532788743
40577,532788743
40578,516728260
40579,601220919
40580,535594429
40581,525679893
40582,525679893
40583,594866720
40584,597776057
40585,594866720
40586,594866720
40587,517274307
40588,512711978
40589,565992585
40590,512711978
40591,512711978
40592,512711978
40593,512711978
40594,512711978
40595,512711978
40596,512711978
40597,512711978
40598,597868190
40599,545864026
40600,515057802
40601,585907399
40602,571078444
40603,571078444
40604,514918881
40605,514918881
40606,514918881
40607,522354891
40608,522354891
40609,522354891
40610,522354891
40611,522354891
40612,515546873
40613,603296473
40614,577233523
40615,515390740
40616,572109276
40617,603296473
40618,518425777
40619,518425777
40620,518425777
40621,518425777
40622,518425777
40623,518425777
40624,518425777
40625,518425777
40626,522354891
40627,522354891
40628,522354891
40629,522354891
40630,570164878
40631,517078743
40632,602745370
40633,515050825
40634,515050825
40635,515050825
40636,532788743
40637,532788743
40638,557071417
40639,586472405
40640,606635678
40641,512586801
40642,607123986
40643,522354891
40644,522354891
40645,597155680
40646,595591617
40647,589101710
40648,530632276
40649,530632276
40650,589101710
40651,530632276
40652,566129265
40653,521201351
40654,609276703
40655,609276703
40656,515449217
40657,515449217
40658,569574981
40659,607123986
40660,607123986
40661,512896911
40662,561212555
40663,609508389
40664,514587707
40665,528217334
40666,517446285
40667,569574981
40668,569574981
40669,569574981
40670,609023497
40671,569574981
40672,513315852
40673,518416435
40674,514047763
40675,514047763
40676,514047763
40677,514047763
40678,514047763
40679,514047763
40680,604218046
40681,604218046
40682,609276703
40683,609276703
40684,518107583
40685,518107583
40686,569574981
40687,516761117
40688,512528300
40689,514982833
40690,533590133
40691,540192767
40692,540192767
40693,540192767
40694,540192767
40695,540192767
40696,523253285
40697,513599695
40698,554971639
40699,520698340
40700,520698340
40701,589130080
40702,589130080
40703,554971639
40704,605073245
40705,513599695
40706,605073245
40707,539434311
40708,523253285
40709,553726963
40710,553726963
40711,554971639
40712,551644964
40713,610395251
40714,517446285
40715,539434311
40716,609276703
40717,609276703
40718,581241891
40719,599924352
40720,518607411
40721,518607411
40722,518607411
40723,588360031
40724,532195453
40725,514186376
40726,514186376
40727,540182432
40728,580238157
40729,519649189
40730,519649189
40731,532105693
40732,523261997
40733,532105693
40734,535478549
40735,545534258
40736,515419594
40737,513351710
40738,513581622
40739,513581622
40740,610405412
40741,610405412
40742,556110758
40743,599086350
40744,599086350
40745,599086350
40746,529065455
40747,540662802
40748,580238157
40749,580238157
40750,565409502
40751,513415515
40752,513415515
40753,523261997
40754,556110758
40755,572100883
40756,572100883
40757,572100883
40758,569574981
40759,534796488
40760,547679828
40761,513581622
40762,585449982
40763,515196911
40764,515196911
40765,602961614
40766,546773130
40767,515196911
40768,513608929
40769,515196911
40770,513608929
40771,590334468
40772,571472683
40773,571472683
40774,571472683
40775,516646450
40776,595928589
40777,610413823
40778,610413823
40779,518694975
40780,520977508
40781,529710930
40782,529710930
40783,551520571
40784,565280461
40785,577279564
40786,597385503
40787,546714988
40788,514553947
40789,565280461
40790,546714988
40791,516646450
40792,565280461
40793,521191325
40794,519058295
40795,559873129
40796,518629838
40797,556609514
40798,531672165
40799,608477369
40800,571516565
40801,519024787
40802,610423881
40803,610423881
40804,585273132
40805,539467570
40806,513179205
40807,513179205
40808,513179205
40809,514894701
40810,514894701
40811,514894701
40812,569574981
40813,569574981
40814,530867923
40815,530867923
40816,530867923
40817,548379953
40818,610428030
40819,599188447
40820,531592903
40821,592883848
40822,530584958
40823,530584958
40824,532661104
40825,530584958
40826,546480717
40827,546480717
40828,546480717
40829,546480717
40830,546480717
40831,546480717
40832,546480717
40833,546480717
40834,546480717
40835,519679235
40836,566731383
40837,569574981
40838,530584958
40839,530584958
40840,570465929
40841,530584958
40842,554443727
40843,554443727
40844,549845203
40845,581419549
40846,572109276
40847,524152095
40848,513655884
40849,513655884
40850,530584958
40851,516582456
40852,516582456
40853,515436065
40854,515436065
40855,515436065
40856,515436065
40857,515436065
40858,515436065
40859,515436065
40860,560513590
40861,560513590
40862,518535034
40863,608194396
40864,577754513
40865,604248297
40866,544819692
40867,610437835
40868,551655388
40869,512763452
40870,592883848
40871,512385662
40872,512385662
40873,604248297
40874,524282110
40875,524282110
40876,564400999
40877,564400999
40878,564400999
40879,522219425
40880,522219425
40881,522219425
40882,522219425
40883,522219425
40884,549771765
40885,549771765
40886,549771765
40887,549771765
40888,549771765
40889,549771765
40890,549771765
40891,549771765
40892,549771765
40893,549771765
40894,549771765
40895,549771765
40896,549771765
40897,549771765
40898,549771765
40899,549771765
40900,549771765
40901,549771765
40902,549771765
40903,549771765
40904,592883848
40905,546408961
40906,546408961
40907,546408961
40908,546408961
40909,596397862
40910,567895950
40911,582547088
40912,582547088
40913,550270197
40914,582547088
40915,582547088
40916,610446235
40917,601901430
40918,592772382
40919,592772382
40920,516309554
40921,592772382
40922,516309554
40923,516309554
40924,592772382
40925,592772382
40926,556255140
40927,570244073
40928,570244073
40929,605855251
40930,605855251
40931,516893322
40932,514437271
40933,514437271
40934,608572335
40935,606482752
40936,561741887
40937,610423236
40938,518657242
40939,519432750
40940,519432750
40941,542564360
40942,529353172
40943,604248297
40944,587360803
40945,587360803
40946,587360803
40947,521355240
40948,513075605
40949,544994599
40950,592755403
40951,592755403
40952,610300440
40953,538230104
40954,538230104
40955,592755403
40956,512736027
40957,515014105
40958,587905289
40959,527370302
40960,583292730
40961,583292730
40962,610460376
40963,603174515
40964,610463521
40965,571080575
40966,512768038
40967,587905289
40968,587905289
40969,558660803
40970,558660803
40971,558660803
40972,558660803
40973,558660803
40974,558660803
40975,558660803
40976,558660803
40977,558660803
40978,604248297
40979,571080575
40980,604248297
40981,604144266
40982,604248297
40983,519491689
40984,519491689
40985,526035619
40986,526035619
40987,526035619
40988,526035619
40989,526035619
40990,526035619
